ts,power12,power3,power4,temp1,temp2,temp3,temp4,temp5,temp_in,temp_out
2019-01-07 08:00:00+00:00,55.3957445,143.858894,133.1999915,-1.0547494605,0.943392503,0.25089322975,0.5995458845,1.058007137,43.478058575,79.305381025
2019-01-07 09:00:00+00:00,55.78593025,144.16846975,128.7520945,-0.654378221,1.238131685,1.149964675,1.2764195225,1.4720502825,44.1223241,81.1681938
2019-01-07 10:00:00+00:00,55.2707911,144.7520195,106.16816,-0.3090062355,1.592673195,1.5824603575,1.92161441,1.789964615,44.8368969,80.5130875
2019-01-07 11:00:00+00:00,55.6348181,145.20735175,105.9480915,-0.25922475275,1.43506858,1.9487144675,1.93016426,1.8686462025,45.02890205,81.430840475
2019-01-07 12:00:00+00:00,54.934959925,144.769844,106.10190225,-0.10382786975,1.5925731925,2.4974314575,2.2460610825,2.0827500775,44.95494155,82.2222
2019-01-07 13:00:00+00:00,56.051388,146.138241,105.59567075,-0.094424651525,1.28819528,2.3764263725,2.2933818125,2.077149335,44.6494446,82.461695075
2019-01-07 14:00:00+00:00,55.241563825,144.95417,105.31990475,-0.23924815275,1.2651801125,2.135344755,2.163650845,1.5513397475,44.691233175,82.437861025
2019-01-07 15:00:00+00:00,56.21175385,146.5293885,106.197096,-0.31132893525,1.366648955,1.8120236725,2.0835420475,1.45456332,44.643707725,82.9733125
2019-01-07 16:00:00+00:00,55.6884934,144.48849575,105.56173525,-0.27936846025,1.4175779125,1.623410885,1.8898674075,1.6158681225,44.557153975,82.966946325
2019-01-07 17:00:00+00:00,55.147093575,142.7636285,105.453537,-0.232383138,1.359254355,1.57583362,1.9862990075,1.614146235,44.5094633,83.43839
2019-01-07 18:00:00+00:00,56.008503925,122.27286925,105.65675175,-0.4817972705,0.93677272325,1.1202397325,1.8217976675,1.625495465,44.547726125,81.712076475
2019-01-07 19:00:00+00:00,56.142518475,117.25032475,104.84086825,-0.55691887575,0.938058454,1.1501956575,1.5765412375,1.5633970725,44.514650375,81.0683275
2019-01-07 20:00:00+00:00,55.414603725,116.030236,106.311924,-0.52525785,0.8736188375,1.2090127775,1.5903418,1.46361032,44.551709975,81.419426225
